,ID,trueAnnotation,Ignore,Annotation
0,https://www.idref.fr/235633100.rdf,"['Sabucina', 'Sabbucina']",[],"['Sabucina', 'Sabbucina']"
1,https://www.idref.fr/096275596.rdf,"['Casa del Granduca', 'Pompei', 'Pompéi']",[],"['Casa del Granduca', 'Pompei', 'Pompéi']"
2,https://www.idref.fr/17731351X.rdf,"['Tell el-Eswed', 'Tell Haddâdin', 'Tell el-Iswid', 'Tall al-Iswid', 'Tell el-Iswid-Sud', 'Tall al-aswad', 'Tell Abassieh', 'El-Tell El-Iswid']",[],"['Tell el-Eswed', 'Tell Haddâdin', 'Tell el-Iswid', 'Tall al-Iswid', 'Tell el-Iswid-Sud', 'Tall al-aswad', 'Tell Abassieh', 'El-Tell El-Iswid']"
3,https://www.idref.fr/052497399.rdf,"['Maʿbad Īzīs', ""Temple d'Isis"", 'Dendara', ""Temple de la naissance d'Isis"", 'Dandara', 'Dandarah', 'Dendéra', 'Dendera', 'Dandaraẗ', 'Dendérah', 'Denderah']",[],"['Maʿbad Īzīs', ""Temple d' Isis"", 'Dendara', ""Temple de la naissance d' Isis"", 'Dandara', 'Dandarah', 'Dendéra', 'Dendera', 'Dandaraẗ', 'Dendérah', 'Denderah']"
4,https://www.idref.fr/027224848.rdf,"[""Temple d'Hathor"", 'Dendara', 'Mʿabad Ḥatḥūr', 'Dandara', 'Dandarah', 'Dendéra', 'Dendera', 'Dandaraẗ', 'Dendérah', 'Denderah']",[],"[""Temple d' Hathor"", 'Dendara', 'Mʿabad Ḥatḥūr', 'Dandara', 'Dandarah', 'Dendéra', 'Dendera', 'Dandaraẗ', 'Dendérah', 'Denderah']"
5,https://www.idref.fr/142684694.rdf,"['Dirâʿ AbûʾN-Nága', 'Dra Abou el Neggah', 'Ḏiraʿ Abū al-Naǧā', 'Dra Aboul Naga', ""Dra Abou'l Negga"", 'Dra Abu el Naga', 'Dra Abu al-Naga', 'Drah Aboul Nagga', 'Dra Abou el-Naga', ""Dra' Abu el-Naga'"", ""Dra' Abu el Naja'"", 'Dra Abu el-Naga', 'Deraa Abou el Negga', ""Dra Abu'l Naga"", 'Dra Abu el Naggah', 'Drah Abou el Nagah', 'Draa-abou-el-Naga', 'Dra Abul Naga', ""Dra Abou'l Nagga"", 'Dra Abou el Negga']",[],"['Dirâʿ AbûʾN-Nága', 'Dra Abou el Neggah', 'Ḏiraʿ Abū al-Naǧā', 'Dra Aboul Naga', ""Dra Abou'l Negga"", 'Dra Abu el Naga', 'Dra Abu al-Naga', 'Drah Aboul Nagga', 'Dra Abou el-Naga', ""Dra' Abu el-Naga'"", ""Dra' Abu el Naja'"", 'Dra Abu el-Naga', 'Deraa Abou el Negga', ""Dra Abu'l Naga"", 'Dra Abu el Naggah', 'Drah Abou el Nagah', 'Draa-abou-el-Naga', 'Dra Abul Naga', ""Dra Abou'l Nagga"", 'Dra Abou el Negga']"
6,https://www.idref.fr/174255403.rdf,['Leopoli-Cencelle'],[],['Leopoli-Cencelle']
7,https://www.idref.fr/254046053.rdf,"['Vidulis', 'Villa romaine', 'Villa romana', 'Tumbules', 'Dignano al Tagliamento']",[],"['Vidulis', 'Villa romaine', 'Villa romana', 'Tumbules', 'Dignano al Tagliamento']"
8,https://www.idref.fr/027369927.rdf,"['Aquilée', 'Aquileia']",[],"['Aquilée', 'Aquileia']"
9,https://www.idref.fr/254162363.rdf,"['Aquileia', 'Aquilée', 'Port fluvial', 'Porto sul Natissa', 'Porto fluviale', 'Port sur le Natissa']",[],"['Aquileia', 'Aquilée', 'Port fluvial', 'Porto sul Natissa', 'Porto fluviale', 'Port sur le Natissa']"
10,https://www.idref.fr/031775667.rdf,"['Maqbaraẗ Mīdūnfr', 'ʿAyn-Aṣil', 'Balāṭ', 'Balat', 'Ain Aseel', 'Tombe Medou-Nefer', 'Ayn Asil', 'Tombe de Medou-Nefer', 'Qilaa el-Dabba', 'Qilaʾ el-Dabbeh', 'Qilaʾ al-Dabba', 'Qila al-Dabba', 'Mastaba de Medou-Nefer', 'Qilaʾ el-Ḍabbeh', 'ʿAyn-Aṣil  Maqbaraẗ']",[],"['Maqbaraẗ Mīdūnfr', 'ʿAyn-Aṣil', 'Balāṭ', 'Balat', 'Ain Aseel', 'Tombe Medou-Nefer', 'Ayn Asil', 'Tombe de Medou-Nefer', 'Qilaa el-Dabba', 'Qilaʾ el-Dabbeh', 'Qilaʾ al-Dabba', 'Qila al-Dabba', 'Mastaba de Medou-Nefer', 'Qilaʾ el-Ḍabbeh', 'ʿAyn-Aṣil Maqbaraẗ']"
11,https://www.idref.fr/254167829.rdf,['Casali Pedrina'],[],['Casali Pedrina']
12,https://www.idref.fr/254045197.rdf,"['Nécropole', 'Nécropole de Basaldella', 'Basaldella', 'Necropoli di Basaldella', 'Necropoli']","['Nécropole', 'Necropoli']","['Nécropole', 'Nécropole de Basaldella', 'Basaldella', 'Necropoli di Basaldella', 'Necropoli']"
13,https://www.idref.fr/078602335.rdf,"['Maqbaraẗ H̱ntykā', 'ʿAyn-Aṣil', 'Balāṭ', 'Mastaba de Khentika', 'Balat', 'Ain Aseel', 'Ayn Asil', 'Qilaa el-Dabba', 'Qilaʾ el-Dabbeh', 'Tombe Khentika', 'Qilaʾ al-Dabba', 'Qilaʾ al-Ḍabbaẗ', 'Qila al-Dabba', 'Qilaʾ el-Ḍabbeh', 'Tombe de Khentika', 'ʿAyn-Aṣil  Maqbaraẗ']",[],"['Maqbaraẗ H̱ntykā', 'ʿAyn-Aṣil', 'Balāṭ', 'Mastaba de Khentika', 'Balat', 'Ain Aseel', 'Ayn Asil', 'Qilaa el-Dabba', 'Qilaʾ el-Dabbeh', 'Tombe Khentika', 'Qilaʾ al-Dabba', 'Qilaʾ al-Ḍabbaẗ', 'Qila al-Dabba', 'Qilaʾ el-Ḍabbeh', 'Tombe de Khentika', 'ʿAyn-Aṣil Maqbaraẗ']"
14,https://www.idref.fr/068696418.rdf,"['Monterenzio', 'Monterenzio Vecchio']",[],"['Monterenzio', 'Monterenzio Vecchio']"
15,https://www.idref.fr/254041663.rdf,['Podere Decima'],[],['Podere Decima']
16,https://www.idref.fr/03177508X.rdf,"['ʿAyn-Aṣil', ""Mastaba d'Ima-Pépi II"", 'Balāṭ', 'Balat', 'Ain Aseel', 'Ayn Asil', 'Qilaa el-Dabba', 'Qilaʾ el-Dabbeh', 'Qilaʾ al-Dabba', 'Mastaba II', 'Qilaʾ al-Ḍabbaẗ', 'Qila al-Dabba', ""Tombe d'Ima-Pépy II"", 'Maqbaraẗ Īmā Bībī al-t̲ānī', ""Tombe d'Ima-Pépi II"", 'Qilaʾ el-Ḍabbeh', 'ʿAyn-Aṣil  Maqbaraẗ']",[],"['ʿAyn-Aṣil', ""Mastaba d' Ima-Pépi II"", 'Balāṭ', 'Balat', 'Ain Aseel', 'Ayn Asil', 'Qilaa el-Dabba', 'Qilaʾ el-Dabbeh', 'Qilaʾ al-Dabba', 'Mastaba II', 'Qilaʾ al-Ḍabbaẗ', 'Qila al-Dabba', ""Tombe d' Ima-Pépy II"", 'Maqbaraẗ Īmā Bībī al-t̲ānī', ""Tombe d' Ima-Pépi II"", 'Qilaʾ el-Ḍabbeh', 'ʿAyn-Aṣil Maqbaraẗ']"
17,https://www.idref.fr/035758473.rdf,"[""Tombe d'Ima-Meryrê"", 'ʿAyn-Aṣil', 'Maqbaraẗ Īmā Bībī', ""Tombe d'Ima-Pépi"", 'Balāṭ', 'Balat', ""Mastaba d'Ima-Pépi"", 'Ain Aseel', 'Ayn Asil', 'Qilaa el-Dabba', 'Qilaʾ el-Dabbeh', ""Mastaba d'Ima-Meryrê"", 'Qilaʾ al-Dabba', 'Qilaʾ al-Ḍabbaẗ', 'Qila al-Dabba', 'Qilaʾ el-Ḍabbeh', 'ʿAyn-Aṣil  Maqbaraẗ']",[],"[""Tombe d' Ima-Meryrê"", 'ʿAyn-Aṣil', 'Maqbaraẗ Īmā Bībī', ""Tombe d' Ima-Pépi"", 'Balāṭ', 'Balat', ""Mastaba d' Ima-Pépi"", 'Ain Aseel', 'Ayn Asil', 'Qilaa el-Dabba', 'Qilaʾ el-Dabbeh', ""Mastaba d' Ima-Meryrê"", 'Qilaʾ al-Dabba', 'Qilaʾ al-Ḍabbaẗ', 'Qila al-Dabba', 'Qilaʾ el-Ḍabbeh', 'ʿAyn-Aṣil Maqbaraẗ']"
18,https://www.idref.fr/078205964.rdf,['Castelfranco Emilia'],[],['Castelfranco Emilia']
19,https://www.idref.fr/203619315.rdf,['Casalecchio di Reno'],[],['Casalecchio di Reno']
20,https://www.idref.fr/25403439X.rdf,"['Bologne', 'Necropoli della Certosa', 'Nécropole de la Certosa']",[],"['Bologne', 'Necropoli della Certosa', 'Nécropole de la Certosa']"
21,https://www.idref.fr/254172601.rdf,"['Chiesa Nuova', 'Farfa']",[],"['Chiesa Nuova', 'Farfa']"
22,https://www.idref.fr/254171389.rdf,"['Caprignano', 'Castrum Caprignani']",[],"['Caprignano', 'Castrum Caprignani']"
23,https://www.idref.fr/254032656.rdf,"[""Sant'Antonio"", 'Valle del Clanio', 'Mulino S. Antonio']",[],"[""Sant'Antonio"", 'Valle del Clanio', 'Mulino S . Antonio']"
24,https://www.idref.fr/135559677.rdf,"['Trebula Balliensis', 'Treglia', 'Trebula']",[],"['Trebula Balliensis', 'Treglia', 'Trebula']"
25,https://www.idref.fr/027785866.rdf,"['Djâni', 'Tanis', 'Tānīs']",[],"['Djâni', 'Tanis', 'Tānīs']"
26,https://www.idref.fr/068949952.rdf,"['Ārmnt', 'Héliopolis de Haute-Égypte', 'Έρμωνθις', 'Hermuntis', 'Arment', 'Hermunthus', 'Ermant', 'Hermonthis', 'Έρεσβυθος', 'Έρμονθις', 'Armant']",[],"['Ārmnt', 'Héliopolis de Haute-Égypte', 'Έρμωνθις', 'Hermuntis', 'Arment', 'Hermunthus', 'Ermant', 'Hermonthis', 'Έρεσβυθος', 'Έρμονθις', 'Armant']"
27,https://www.idref.fr/068538103.rdf,"['Adaïma', ""Nécropoles d'Adaïma"", ""'Adaïma"", 'Edamieh', ""El-'Adaïma"", 'El-Adaïma', ""El-'Adaima"", 'Adayma', 'Adamia', 'Ālʿḍāymh']",[],"['Adaïma', ""Nécropoles d' Adaïma"", ""'Adaïma"", 'Edamieh', ""El-'Adaïma"", 'El-Adaïma', ""El-'Adaima"", 'Adayma', 'Adamia', 'Ālʿḍāymh']"
28,https://www.idref.fr/253898242.rdf,"['Punta Tresino', 'Savuco', 'Monte Tresino']",[],"['Punta Tresino', 'Savuco', 'Monte Tresino']"
29,https://www.idref.fr/031898823.rdf,['Roccagloriosa'],[],['Roccagloriosa']
30,https://www.idref.fr/066838207.rdf,"['Sybaris', 'Sibari']",[],"['Sybaris', 'Sibari']"
31,https://www.idref.fr/027637646.rdf,"['Monte Doro', 'Montedoro', 'Eboli']",[],"['Monte Doro', 'Montedoro', 'Eboli']"
32,https://www.idref.fr/175232776.rdf,"['Necropoli di Porta Nocera', 'Pompéi']",[],"['Necropoli di Porta Nocera', 'Pompéi']"
33,https://www.idref.fr/160641195.rdf,"['Palais des gouverneurs', 'Ayn Asil', 'Qilaa el-Dabba', 'Balāṭ al-ḥukkām', 'Qilaʾ el-Dabbeh', 'Balat', 'Qilaʾ al-Dabba', 'ʿAyn-Aṣil', 'Qilaʾ el-Ḍabbeh', 'Qilaʾ al-Ḍabbaẗ', 'Qila al-Dabba', 'Ain Aseel']",[],"['Palais des gouverneurs', 'Ayn Asil', 'Qilaa el-Dabba', 'Balāṭ al-ḥukkām', 'Qilaʾ el-Dabbeh', 'Balat', 'Qilaʾ al-Dabba', 'ʿAyn-Aṣil', 'Qilaʾ el-Ḍabbeh', 'Qilaʾ al-Ḍabbaẗ', 'Qila al-Dabba', 'Ain Aseel']"
34,https://www.idref.fr/255243537.rdf,"['Cumes', 'Necropoli della Porta Mediana', 'Necropoli della Porta mediana', 'Nécropole de la Porte médiane']",[],"['Cumes', 'Necropoli della Porta Mediana', 'Necropoli della Porta mediana', 'Nécropole de la Porte médiane']"
35,https://www.idref.fr/029068029.rdf,"['Cumes', 'Cuma', 'Cumae']",[],"['Cumes', 'Cuma', 'Cumae']"
36,https://www.idref.fr/149482337.rdf,"['La Starza', 'Ariano Irpino - La Starza']",[],"['La Starza', 'Ariano Irpino - La Starza']"
37,https://www.idref.fr/253734622.rdf,['Moio della Civitella'],[],['Moio della Civitella']
38,https://www.idref.fr/029863074.rdf,"['Stabies', 'Stabia', 'Stabiae']",[],"['Stabies', 'Stabia', 'Stabiae']"
39,https://www.idref.fr/029701236.rdf,"['Hyele', 'Velia', 'Elea']",[],"['Hyele', 'Velia', 'Elea']"
40,https://www.idref.fr/027338460.rdf,"['Paestum', 'Poseidonia']",[],"['Paestum', 'Poseidonia']"
41,https://www.idref.fr/253555388.rdf,['Pauciuri'],[],['Pauciuri']
42,https://www.idref.fr/254168868.rdf,['Asinello'],[],['Asinello']
43,https://www.idref.fr/254047440.rdf,"['Pozzuolo del Friuli', 'Nécropole', 'Necropoli di Pozzuolo del Friuli', 'Nécropole de Pozzuolo del Friuli', 'Necropoli']","['Nécropole', 'Necropoli']","['Pozzuolo del Friuli', 'Nécropole', 'Necropoli di Pozzuolo del Friuli', 'Nécropole de Pozzuolo del Friuli', 'Necropoli']"
44,https://www.idref.fr/259290971.rdf,"['Karnac', 'El-Karnak', ""Chapelle d'Osiris de Coptos"", 'Al-Karnak', 'Carnac', 'Karnarc', ""Chapelle d'Osiris Coptite"", 'Karnak']",[],"['Karnac', 'El-Karnak', ""Chapelle d' Osiris de Coptos"", 'Al-Karnak', 'Carnac', 'Karnarc', ""Chapelle d' Osiris Coptite"", 'Karnak']"
45,https://www.idref.fr/25927030X.rdf,"[""Chapelle d'Osiris Ounnefer maître des aliments"", ""Chapelle d'Osiris Ounnefer Neb djefaou"", 'Karnac', 'El-Karnak', 'Carnac', 'Karnarc', 'Al-Karnak', 'Karnak']",[],"[""Chapelle d' Osiris Ounnefer maître des aliments"", ""Chapelle d' Osiris Ounnefer Neb djefaou"", 'Karnac', 'El-Karnak', 'Carnac', 'Karnarc', 'Al-Karnak', 'Karnak']"
46,https://www.idref.fr/259287504.rdf,"[""Chapelle d'Osiris Ounnefer"", 'Karnarc', 'Karnac', 'El-Karnak', 'Carnac', ""Chapelle d'Osiris Neb Neheh"", 'Al-Karnak', 'Karnak']",[],"[""Chapelle d' Osiris Ounnefer"", 'Karnarc', 'Karnac', 'El-Karnak', 'Carnac', ""Chapelle d' Osiris Neb Neheh"", 'Al-Karnak', 'Karnak']"
47,https://www.idref.fr/254175554.rdf,"['Villa romaine', 'S. Nicola', 'Villa romana', 'Villa imperiale', 'Marina di San Nicola']",[],"['Villa romaine', 'S . Nicola', 'Villa romana', 'Villa imperiale', 'Marina di San Nicola']"
48,https://www.idref.fr/254327435.rdf,['Offiano'],[],['Offiano']
49,https://www.idref.fr/078608775.rdf,"['Civita Musarna', 'Musarna']",[],"['Civita Musarna', 'Musarna']"
50,https://www.idref.fr/254303498.rdf,"['Montagliano Sfondato', 'Montagliano']",[],"['Montagliano Sfondato', 'Montagliano']"
51,https://www.idref.fr/254331572.rdf,"['Ostie', 'Ostia', 'Grandi Horrea']",[],"['Ostie', 'Ostia', 'Grandi Horrea']"
52,https://www.idref.fr/254469051.rdf,"[""Sant' Ercolano"", 'S. Ercolano', 'Saint Herculanum', 'Ostie', 'Ostia', ""Sant'Ercolano""]",[],"[""Sant' Ercolano"", 'S . Ercolano', 'Saint Herculanum', 'Ostie', 'Ostia', ""Sant'Ercolano""]"
53,https://www.idref.fr/254464548.rdf,"['Ostie', 'Ostia', ""Château d'eau"", 'Castellum aquae']",[],"['Ostie', 'Ostia', ""Château d' eau"", 'Castellum aquae']"
54,https://www.idref.fr/252489462.rdf,['Piammiano'],[],['Piammiano']
55,https://www.idref.fr/254334296.rdf,"['Schola di Traiano', 'Schola del Traiano', 'Ostie', 'Ostia', 'Schola du Trajan']",[],"['Schola di Traiano', 'Schola del Traiano', 'Ostie', 'Ostia', 'Schola du Trajan']"
56,https://www.idref.fr/033961719.rdf,"['Flavia Constantiniana Portuensis', 'Porto di Claudio', 'Bacino di Traiano', 'Fiumicino', 'Porto di Traiano', 'Port de Trajan', 'Port de Claude', 'Portus Romae']",[],"['Flavia Constantiniana Portuensis', 'Porto di Claudio', 'Bacino di Traiano', 'Fiumicino', 'Porto di Traiano', 'Port de Trajan', 'Port de Claude', 'Portus Romae']"
57,https://www.idref.fr/028031067.rdf,"['Incoronata di Metaponto', 'Incoronata']",[],"['Incoronata di Metaponto', 'Incoronata']"
58,https://www.idref.fr/02742765X.rdf,"['Velzna', 'Bolsena', 'Poggio Moscini', 'Volsinii']",[],"['Velzna', 'Bolsena', 'Poggio Moscini', 'Volsinii']"
59,https://www.idref.fr/259290416.rdf,"[""Chapelle d'Osiris maître de la vie / qui secourt le malheureux"", ""Chapelle d'Osiris Neb-ânkh / pa-oucheb-iad"", 'Karnac', ""Chapelle d'Osiris Neb ânkh / pa oucheb iad"", 'El-Karnak', 'Carnac', 'Karnarc', 'Al-Karnak', 'Karnak']",[],"[""Chapelle d' Osiris maître de la vie / qui secourt le malheureux"", ""Chapelle d' Osiris Neb-ânkh / pa-oucheb-iad"", 'Karnac', ""Chapelle d' Osiris Neb ânkh / pa oucheb iad"", 'El-Karnak', 'Carnac', 'Karnarc', 'Al-Karnak', 'Karnak']"
60,https://www.idref.fr/032556349.rdf,"['Tempio I di Era', 'Basilique', 'Tempio I di Hera', 'Paestum', 'Basilica', 'Tempio di Era I', 'Heraion I', 'Basilique de Paestum', 'Basilica di Paestum', ""Temple d'Héra I""]","['Basilique', 'Basilica']","['Tempio I di Era', 'Basilique', 'Tempio I di Hera', 'Paestum', 'Basilica', 'Tempio di Era I', 'Heraion I', 'Basilique de Paestum', 'Basilica di Paestum', ""Temple d' Héra I""]"
61,https://www.idref.fr/234777346.rdf,"['Domus del Ninfeo', 'Maison du Nymphée', 'Ostie']",[],"['Domus del Ninfeo', 'Maison du Nymphée', 'Ostie']"
62,https://www.idref.fr/027483452.rdf,"['Deir el-Bahari', 'Deir el-Bahri', 'Dair al-Bahri', 'Dayr al-Baḥrī', 'Dayr al-Bahri']",[],"['Deir el-Bahari', 'Deir el-Bahri', 'Dair al-Bahri', 'Dayr al-Baḥrī', 'Dayr al-Bahri']"
63,https://www.idref.fr/232993858.rdf,"['Casa delle Ierodule', 'Ostie', 'Casa di Lucceia Primitiva', 'Insula delle Ierodule']",[],"['Casa delle Ierodule', 'Ostie', 'Casa di Lucceia Primitiva', 'Insula delle Ierodule']"
64,https://www.idref.fr/086920553.rdf,"['Dashour', 'Dahchour', 'Complexe funéraire de Sésostris III', 'Dahschur', 'Dahshour', 'Pyramide de Sésostris III', 'Dahshur']",[],"['Dashour', 'Dahchour', 'Complexe funéraire de Sésostris III', 'Dahschur', 'Dahshour', 'Pyramide de Sésostris III', 'Dahshur']"
65,https://www.idref.fr/027326578.rdf,"['Gizeh', 'Pyramide de Khoufou', 'Pyramide de Souphis', 'Pyramide de Kheops', 'Pyramide de Khoufoui', 'Grande Pyramide', 'Pyramide de Chéops', 'Pyramide de Khnom Koufoui']",[],"['Gizeh', 'Pyramide de Khoufou', 'Pyramide de Souphis', 'Pyramide de Kheops', 'Pyramide de Khoufoui', 'Grande Pyramide', 'Pyramide de Chéops', 'Pyramide de Khnom Koufoui']"
66,https://www.idref.fr/034241841.rdf,"['Mastaba de Nezlet Batran', 'Mastaba de Nazlaẗ Baṭrān', 'Gizeh']",[],"['Mastaba de Nezlet Batran', 'Mastaba de Nazlaẗ Baṭrān', 'Gizeh']"
67,https://www.idref.fr/031216439.rdf,"['Pyramide de Khéphren', 'Pyramide de Chéphren', 'Pyramide de Khâefrê', 'Gizeh']",[],"['Pyramide de Khéphren', 'Pyramide de Chéphren', 'Pyramide de Khâefrê', 'Gizeh']"
68,https://www.idref.fr/145156400.rdf,"['Tombe de Per-Nēb', 'Saqqarah']",[],"['Tombe de Per-Nēb', 'Saqqarah']"
69,https://www.idref.fr/197685781.rdf,"['Abou Ghourab', 'Abu Gurab', 'Temple solaire Niuserra', 'Temple solaire Niuserre', 'Abū Ġurāb', 'Abou Ghorab', 'Abu Gurob']",[],"['Abou Ghourab', 'Abu Gurab', 'Temple solaire Niuserra', 'Temple solaire Niuserre', 'Abū Ġurāb', 'Abou Ghorab', 'Abu Gurob']"
70,https://www.idref.fr/03266690X.rdf,"['Pompei', 'Casa degli Amorini dorati']",[],"['Pompei', 'Casa degli Amorini dorati']"
71,https://www.idref.fr/029579074.rdf,"['Tempio di Apollo', 'Pompéi']",[],"['Tempio di Apollo', 'Pompéi']"
72,https://www.idref.fr/09614114X.rdf,"['Pompei', ""Casa dell'Ara massima"", 'Pompéi']",[],"['Pompei', ""Casa dell'Ara massima"", 'Pompéi']"
73,https://www.idref.fr/096141379.rdf,"['Pompei', 'Pompéi', 'Casa del Labirinto']",[],"['Pompei', 'Pompéi', 'Casa del Labirinto']"
74,https://www.idref.fr/098189417.rdf,"['Casa del Principe di Napoli', 'Pompei', 'Pompéi']",[],"['Casa del Principe di Napoli', 'Pompei', 'Pompéi']"
75,https://www.idref.fr/03155072X.rdf,"['Terme del Sarno', 'Pompéi']",[],"['Terme del Sarno', 'Pompéi']"
76,https://www.idref.fr/032668163.rdf,"['Pompei', 'Casa dei Cei']",[],"['Pompei', 'Casa dei Cei']"
77,https://www.idref.fr/096138580.rdf,"['Maison de la seconde fontaine', 'Pompéi', 'Casa della Fontana piccola', 'Maison de la petite fontaine', 'Pompei']",[],"['Maison de la seconde fontaine', 'Pompéi', 'Casa della Fontana piccola', 'Maison de la petite fontaine', 'Pompei']"
78,https://www.idref.fr/130579505.rdf,"['Casa del Principe di Napoli', 'Pompéi', 'Ariadna', 'Casa de Ariadna', 'Casa dei Capitelli colorati']",[],"['Casa del Principe di Napoli', 'Pompéi', 'Ariadna', 'Casa de Ariadna', 'Casa dei Capitelli colorati']"
79,https://www.idref.fr/031181392.rdf,"['Casa del marinaio', 'Pompéi']",[],"['Casa del marinaio', 'Pompéi']"
80,https://www.idref.fr/19144393X.rdf,"['Maison des Polibii', 'Pompéi', 'Maison de Caius Julius Polibius', 'Casa dei Polibii ', 'Domus de Caius Julius Polibius', 'Domus des Polibii', 'Domus di Caio Giulio Polibio', 'Pompei', 'Casa di Caio Giulio Polibio']",[],"['Maison des Polibii', 'Pompéi', 'Maison de Caius Julius Polibius', 'Casa dei Polibii', 'Domus de Caius Julius Polibius', 'Domus des Polibii', 'Domus di Caio Giulio Polibio', 'Pompei', 'Casa di Caio Giulio Polibio']"
81,https://www.idref.fr/172626528.rdf,"['Casa di Olii', 'Casa di Pansa', 'Pompéi', 'Casa di Cnaei Allaei Nigidi Mai']",[],"['Casa di Olii', 'Casa di Pansa', 'Pompéi', 'Casa di Cnaei Allaei Nigidi Mai']"
82,https://www.idref.fr/172659132.rdf,"['Maison de Fabius Eupor', 'Casa di Fabius Eupor', 'Pompéi', 'Casa della Diana II', 'Maison de Diane II']",[],"['Maison de Fabius Eupor', 'Casa di Fabius Eupor', 'Pompéi', 'Casa della Diana II', 'Maison de Diane II']"
83,https://www.idref.fr/172628148.rdf,"['Casa della Regina Carolina', ""Casa d'Adonide"", 'Pompéi']",[],"['Casa della Regina Carolina', ""Casa d' Adonide"", 'Pompéi']"
84,https://www.idref.fr/197701817.rdf,"['Abou Ghourab', 'Abu Gurab', 'Temple solaire Userkaf', 'Abu Gurob', 'Abū Ġurāb', 'Abou Ghorab', 'Temple solaire Ouserkaf']",[],"['Abou Ghourab', 'Abu Gurab', 'Temple solaire Userkaf', 'Abu Gurob', 'Abū Ġurāb', 'Abou Ghorab', 'Temple solaire Ouserkaf']"
85,https://www.idref.fr/027347249.rdf,"['Terme Stabiane', 'Pompéi']",[],"['Terme Stabiane', 'Pompéi']"
86,https://www.idref.fr/03418502X.rdf,"['Terme Suburbane', 'Pompei']",[],"['Terme Suburbane', 'Pompei']"
87,https://www.idref.fr/096275634.rdf,"['Casa dei Capitelli figurati', 'Pompei', 'Pompéi']",[],"['Casa dei Capitelli figurati', 'Pompei', 'Pompéi']"
88,https://www.idref.fr/172660343.rdf,"['Casa de Lucius Veranius Hypsaeus', 'Pompéi']",[],"['Casa de Lucius Veranius Hypsaeus', 'Pompéi']"
89,https://www.idref.fr/090160444.rdf,"['Casa del poeta tragico', 'Pompei']",[],"['Casa del poeta tragico', 'Pompei']"
90,https://www.idref.fr/19038896X.rdf,"['Abousir', 'Pyramide de Niuserre', 'Pyramide de Nyouserrê']",[],"['Abousir', 'Pyramide de Niuserre', 'Pyramide de Nyouserrê']"
91,https://www.idref.fr/02732592X.rdf,"[""Chapelle d'Hatchepsout"", 'Chapelle Rouge', 'Carnac', 'Karnarc', 'Karnak']",[],"[""Chapelle d' Hatchepsout"", 'Chapelle Rouge', 'Carnac', 'Karnarc', 'Karnak']"
92,https://www.idref.fr/052585085.rdf,"['Pyramide de Néferhétepès', 'Saqqarah']",[],"['Pyramide de Néferhétepès', 'Saqqarah']"
93,https://www.idref.fr/07859992X.rdf,"['Abū Sīr', 'Abūṣīr', 'Abousir', 'Abusir']",[],"['Abū Sīr', 'Abūṣīr', 'Abousir', 'Abusir']"
94,https://www.idref.fr/196158265.rdf,"['Théâtre', 'Θέατρο', 'Delphes']",[],"['Théâtre', 'Θέατρο', 'Delphes']"
95,https://www.idref.fr/196158281.rdf,"['Σκάλα του Θεάτρου', 'Escalier du théâtre', 'Δελφοί', 'Delphes']",[],"['Σκάλα του Θεάτρου', 'Escalier du théâtre', 'Δελφοί', 'Delphes']"
96,https://www.idref.fr/191724068.rdf,"['Νησίδα της Οικίας των Ηθοποιών', 'Συνοικία των ηθοποιών', 'Îlot de la Maison des Comédiens', 'Délos']",[],"['Νησίδα της Οικίας των Ηθοποιών', 'Συνοικία των ηθοποιών', 'Îlot de la Maison des Comédiens', 'Délos']"
97,https://www.idref.fr/192145010.rdf,"['Quartier du Théâtre', 'Δήλος', 'Délos', 'Συνοικία του Θεάτρου']",[],"['Quartier du Théâtre', 'Δήλος', 'Délos', 'Συνοικία του Θεάτρου']"
98,https://www.idref.fr/194573990.rdf,"['Hérôon du sarcophage de Méléagre', 'Delphes', 'Δελφοί', 'Ηρώον της σαρκοφάγου του Μελεάγρου']",[],"['Hérôon du sarcophage de Méléagre', 'Delphes', 'Δελφοί', 'Ηρώον της σαρκοφάγου του Μελεάγρου']"
99,https://www.idref.fr/195733460.rdf,"['Νότιος περίβολος', 'Πολυγωνικός τοίχος', 'Πολυγωνικό ανάλημμα', 'Δελφοί', 'Péribole Sud et Mur polygonal', 'Analemma polygonal', 'Delphes']",[],"['Νότιος περίβολος', 'Πολυγωνικός τοίχος', 'Πολυγωνικό ανάλημμα', 'Δελφοί', 'Péribole Sud et Mur polygonal', 'Analemma polygonal', 'Delphes']"
100,https://www.idref.fr/195733576.rdf,"['Taureau des Corcyréens', 'Τaureau de Corcyre', 'Χάλκινος ταύρος', 'Taureau en bronze', 'Ταύρος των Κερκυραίων', 'Δελφοί', 'Delphes']",[],"['Taureau des Corcyréens', 'Τaureau de Corcyre', 'Χάλκινος ταύρος', 'Taureau en bronze', 'Ταύρος των Κερκυραίων', 'Δελφοί', 'Delphes']"
101,https://www.idref.fr/196374642.rdf,"['Δελφοί', 'Base des Béotiens', 'Βάση των Βοιωτών', 'Delphes']",[],"['Δελφοί', 'Base des Béotiens', 'Βάση των Βοιωτών', 'Delphes']"
102,https://www.idref.fr/196376009.rdf,"['Pseudo-Syracusains', 'Delphes']",[],"['Pseudo-Syracusains', 'Delphes']"
